,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
852,SUN-8892105,2023-06-29,Cafe Latte,unknown,DRK-03,4,32000,128000,unknown,Dine In
853,SUN-3831627,2023-04-06,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Online Order
854,SUN-5226047,2023-09-19,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Dine In
855,SUN-3699085,2023-05-23,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Dine In
856,SUN-3724073,2023-08-09,Cafe Latte,Drinks,DRK-03,error,32000,96000,Digital Wallet,Dine In
857,SUN-6257590,2023-07-14,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Online Order
858,SUN-6256088,2023-10-19,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Dine In
859,SUN-8268678,2023-02-27,Club Sandwich,nan,FOD-05,1,45000,45000,Digital Wallet,Take Away
860,SUN-4139066,2023-02-28,Beef Carbonara Pasta,Food,FOD-02,4,unknown,208000,unknown,Online Order
861,SUN-6129467,2023-04-11,Fudgy Brownies,Dessert,nan,1,25000,25000,Digital Wallet,Take Away
862,SUN-7394980,2023-12-21,Creamy Maycha Latte,Drinks,DRK-05,nan,35000,error,Digital Wallet,missing
863,SUN-7808113,2023-06-03,missing,Dessert,DST-01,1,38000,38000,error,Online Order
864,SUN-4249306,2023-01-11,Buttermilk Fried Chicken,Food,FOD-01,missing,48000,96000,Digital Wallet,Dine In
865,SUN-7011367,2023-06-22,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Dine In
866,SUN-1430989,2023-04-12,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,unknown
867,SUN-3368822,2023-10-20,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Digital Wallet,Dine In
868,SUN-1138698,2023-01-08,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,unknown,Take Away
869,SUN-3464471,2023-08-23,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Debit Card,Online Order
870,SUN-4844826,2023-01-14,Grill Chicken Caesar Salad,nan,FOD-04,2,42000,84000,Digital Wallet,nan
871,SUN-3503241,2023-07-25,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,missing,Take Away
872,SUN-4651177,2023-10-19,Choco Lava Cake,missing,DST-04,1,35000,35000,missing,missing
873,SUN-6701756,2023-11-14,Nasi Goreng Kampung,unknown,FOD-03,1,error,error,Debit Card,Online Order
874,SUN-3869218,2023-02-13,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,error
875,SUN-6490364,2023-03-14,Choco Lava Cake,Dessert,DST-04,1,unknown,35000,Debit Card,Take Away
876,SUN-8987159,2023-02-27,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Online Order
877,SUN-7382701,2023-02-07,Beef Carbonara Pasta,Food,FOD-02,1,error,52000,Digital Wallet,Dine In
878,SUN-5531235,2023-01-10,nan,Drinks,missing,3,38000,error,Debit Card,Online Order
879,SUN-8414996,2023-05-24,Club Sandwich,Food,FOD-05,2,45000,90000,Cash,Dine In
880,SUN-5736249,2023-06-17,Creamy Maycha Latte,Drinks,DRK-05,4,unknown,140000,Digital Wallet,Take Away
881,SUN-8411924,2023-02-20,Choco Lava Cake,Dessert,DST-04,1,35000,35000,nan,Take Away
882,SUN-2497272,2023-11-03,Fudgy Brownies,error,DST-02,2,25000,missing,Debit Card,unknown
883,SUN-2555001,2023-07-22,New York Cheesecake,error,DST-03,4,unknown,168000,Cash,Take Away
884,SUN-2224008,2023-10-16,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Take Away
885,SUN-7136749,unknown,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,error,Digital Wallet,unknown
886,SUN-3046808,2023-07-16,Cafe Latte,error,DRK-03,3,32000,unknown,unknown,missing
887,SUN-8425833,2023-02-18,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
888,SUN-6119445,2023-05-23,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Dine In
889,SUN-9708541,2023-09-19,Club Sandwich,nan,FOD-05,1,45000,45000,Digital Wallet,Take Away
890,SUN-2809547,2023-03-31,missing,Food,FOD-01,3,48000,144000,Cash,Take Away
891,SUN-6616282,2023-07-23,Creamy Maycha Latte,missing,DRK-05,1,35000,35000,Debit Card,Online Order
892,SUN-2876745,2023-08-24,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Online Order
893,SUN-8469885,2023-06-04,Choco Lava Cake,Dessert,nan,2,35000,missing,Debit Card,Take Away
894,SUN-5944908,2023-12-30,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Online Order
895,SUN-5176996,2023-12-01,Buttermilk Fried Chicken,Food,FOD-01,nan,48000,error,Cash,Take Away
896,SUN-4336486,2023-08-15,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Debit Card,missing
897,SUN-8766783,2023-11-09,Grill Chicken Caesar Salad,unknown,FOD-04,4,42000,168000,Debit Card,Dine In
898,SUN-8169070,2023-10-18,Buttermilk Fried Chicken,Food,FOD-01,4,error,192000,Digital Wallet,Take Away
899,SUN-8515380,2023-03-22,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,error
900,SUN-9112934,2023-03-30,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Dine In
901,SUN-2850069,2023-03-02,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,error,Take Away
902,SUN-9958552,2023-02-10,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Dine In
903,SUN-8593733,2023-12-01,error,Food,FOD-04,4,42000,168000,Cash,Take Away
904,SUN-1671584,2023-05-27,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,unknown
905,SUN-3857141,2023-02-27,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Take Away
906,SUN-1753762,2023-04-17,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine In
907,SUN-9889597,2023-10-04,unknown,Dessert,DST-02,1,25000,25000,Digital Wallet,Dine In
908,SUN-2086005,2023-05-11,Beef Carbonara Pasta,missing,FOD-02,1,52000,52000,Digital Wallet,Online Order
909,SUN-5808498,2023-04-25,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Dine In
910,SUN-5604090,2023-08-01,Iced Americano,unknown,unknown,3,28000,84000,Debit Card,Online Order
911,SUN-7797344,2023-05-12,Iced Americano,Drinks,error,1,28000,28000,unknown,Online Order
912,SUN-3961877,2023-06-03,Club Sandwich,missing,FOD-05,4,45000,180000,Debit Card,missing
913,SUN-1577207,2023-07-22,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Dine In
914,SUN-2401067,2023-05-09,Choco Lava Cake,error,DST-04,1,35000,35000,Debit Card,Take Away
915,SUN-5520693,2023-12-04,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,unknown,Dine In
916,SUN-5445879,2023-09-11,nan,Food,unknown,4,38000,152000,Debit Card,Online Order
917,SUN-4403641,2023-01-01,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Dine In
918,SUN-5997606,2023-10-24,Choco Lava Cake,Dessert,DST-04,4,35000,error,error,Take Away
919,SUN-4561453,2023-03-01,Iced Americano,Drinks,DRK-02,3,28000,unknown,nan,Dine In
920,SUN-3133750,2023-07-16,nan,Dessert,nan,unknown,35000,140000,Digital Wallet,Dine In
921,SUN-9013292,2023-09-20,Classic Tirmaisu,Dessert,missing,3,38000,114000,Digital Wallet,Online Order
922,SUN-9951060,2023-03-31,Cafe Latte,Drinks,missing,2,32000,64000,missing,Take Away
923,SUN-8854667,2023-05-24,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Online Order
924,SUN-4416315,2023-11-27,Buttermilk Fried Chicken,unknown,FOD-01,2,unknown,unknown,unknown,Dine In
925,SUN-5248799,2023-04-16,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,missing,Dine In
926,SUN-8628808,2023-02-13,Club Sandwich,Food,FOD-05,4,45000,unknown,unknown,Take Away
927,SUN-1278607,2023-12-18,Choco Lava Cake,Dessert,DST-04,4,error,140000,Digital Wallet,Online Order
928,SUN-3614491,2023-05-24,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Dine In
929,SUN-6386274,2023-04-07,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Online Order
930,SUN-3275978,2023-12-05,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,error,Take Away
931,SUN-5096334,2023-09-18,Grill Chicken Caesar Salad,Food,FOD-04,2,nan,84000,unknown,error
932,SUN-5757345,2023-09-19,Cinnamon Roll,Dessert,DST-05,1,missing,28000,Cash,Take Away
933,SUN-4100264,2023-12-18,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Digital Wallet,Dine In
934,SUN-9609655,2023-01-29,unknown,Dessert,DST-05,1,error,28000,Digital Wallet,Dine In
935,SUN-6909759,2023-10-06,Fudgy Brownies,Dessert,unknown,1,25000,missing,Debit Card,missing
936,SUN-7970706,2023-08-08,Iced Americano,Drinks,DRK-02,4,error,112000,Debit Card,Online Order
937,SUN-1441201,2023-09-16,Cinnamon Roll,Dessert,DST-05,1,28000,error,Debit Card,Online Order
938,SUN-8077290,2023-08-02,Club Sandwich,Food,FOD-05,3,45000,135000,Cash,error
939,SUN-3709209,2023-09-21,Classic Tirmaisu,Dessert,missing,1,error,missing,Debit Card,error
940,SUN-6216389,2023-09-22,Fudgy Brownies,Dessert,DST-02,2,nan,50000,Debit Card,Dine In
941,SUN-1712935,2023-10-21,unknown,Drinks,DRK-05,1,35000,35000,Digital Wallet,Online Order
942,SUN-8746358,2023-05-05,missing,nan,FOD-01,1,48000,48000,unknown,Online Order
943,SUN-3993213,2023-04-09,Cafe Latte,Drinks,missing,2,32000,64000,Cash,Dine In
944,SUN-8451528,2023-06-24,unknown,Drinks,DRK-01,4,error,88000,Digital Wallet,Online Order
945,SUN-1264656,2023-08-17,Club Sandwich,Food,FOD-05,1,missing,45000,Cash,Take Away
946,SUN-1171675,2023-05-03,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Take Away
947,SUN-1251343,2023-10-21,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Online Order
948,SUN-8396291,2023-09-16,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Dine In
949,SUN-4477708,2023-11-21,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Take Away
950,SUN-5796544,2023-08-18,New York Cheesecake,Dessert,DST-03,3,42000,126000,Digital Wallet,Dine In
951,SUN-7618903,2023-11-27,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Take Away
952,SUN-4875778,2023-06-07,missing,Food,FOD-03,1,38000,38000,Debit Card,Dine In
953,SUN-4058117,2023-11-26,nan,Dessert,DST-04,3,35000,105000,Digital Wallet,Take Away
954,SUN-2228058,2023-09-08,New York Cheesecake,Dessert,DST-03,2,42000,unknown,Cash,Dine In
955,SUN-4648492,2023-02-05,Classic Tirmaisu,Dessert,DST-01,2,38000,nan,Digital Wallet,Online Order
956,SUN-7229963,2023-04-21,Buttermilk Fried Chicken,Food,FOD-01,1,unknown,48000,Digital Wallet,unknown
957,SUN-2390508,2023-05-18,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Cash,Take Away
958,SUN-9566856,2023-09-29,Beef Carbonara Pasta,missing,FOD-02,3,52000,156000,missing,Online Order
959,SUN-5061287,2023-06-16,nan,Drinks,DRK-04,3,38000,114000,nan,Dine In
960,SUN-8287377,2023-05-11,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Take Away
961,SUN-6990177,2023-11-22,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,unknown,Online Order
962,SUN-2646282,error,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Online Order
963,SUN-2717350,2023-06-03,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine In
964,SUN-5011642,2023-03-30,Buttermilk Fried Chicken,Food,unknown,4,48000,192000,Debit Card,Online Order
965,SUN-4368323,2023-04-07,Classic Tirmaisu,missing,DST-01,1,38000,38000,Digital Wallet,Dine In
966,SUN-2882856,2023-04-05,Buttermilk Fried Chicken,Food,FOD-01,nan,48000,144000,Cash,Take Away
967,SUN-8205217,2023-01-08,Cafe Latte,Drinks,DRK-03,1,32000,32000,error,Online Order
968,SUN-9803926,2023-07-27,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Take Away
969,SUN-9232424,2023-04-16,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Take Away
970,SUN-6979167,2023-08-17,New York Cheesecake,Dessert,DST-03,1,error,42000,nan,Online Order
971,SUN-2341557,2023-10-12,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Take Away
972,SUN-1630669,2023-04-19,New York Cheesecake,Dessert,nan,4,error,168000,Debit Card,Take Away
973,SUN-2192213,2023-01-08,nan,Drinks,DRK-04,4,38000,152000,Debit Card,Online Order
974,SUN-2404019,2023-07-30,error,Drinks,DRK-03,3,32000,96000,Digital Wallet,Take Away
975,SUN-5519639,2023-03-02,Espreso Single,unknown,DRK-01,3,22000,66000,Digital Wallet,Take Away
976,SUN-2144002,2023-08-17,Grill Chicken Caesar Salad,Food,nan,1,42000,missing,Cash,Take Away
977,SUN-9430054,2023-04-24,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Take Away
978,SUN-4784969,2023-11-08,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Dine In
979,SUN-2721898,2023-07-14,Grill Chicken Caesar Salad,Food,FOD-04,2,missing,84000,Debit Card,Dine In
980,SUN-5510405,2023-09-05,missing,Drinks,DRK-01,2,22000,44000,error,Online Order
981,SUN-7708930,2023-05-13,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,error,Take Away
982,SUN-5738477,2023-06-01,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Online Order
983,SUN-9963933,2023-11-19,Caramel Machiato,Drinks,DRK-04,2,38000,error,Debit Card,nan
984,SUN-6272559,2023-07-28,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,error
985,SUN-8529143,2023-03-17,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,error,Dine In
986,SUN-9385929,2023-02-09,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Dine In
987,SUN-3937317,2023-07-24,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Debit Card,Take Away
988,SUN-2474568,2023-10-28,Cafe Latte,Drinks,DRK-03,1,32000,32000,nan,Dine In
989,SUN-5797497,2023-10-11,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Digital Wallet,Dine In
990,SUN-8724416,2023-01-19,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Cash,Dine In
991,SUN-8086523,2023-12-06,Nasi Goreng Kampung,Food,FOD-03,unknown,38000,152000,Debit Card,Take Away
992,SUN-2129837,2023-09-14,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
993,SUN-6701954,2023-11-15,Beef Carbonara Pasta,missing,FOD-02,4,52000,208000,Cash,Take Away
994,SUN-9123587,2023-12-27,error,Drinks,DRK-01,2,22000,nan,Debit Card,Take Away
995,SUN-5390482,2023-02-19,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Online Order
996,SUN-6728401,2023-01-18,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Debit Card,Online Order
997,SUN-3548836,2023-10-17,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,missing
998,SUN-8030733,2023-12-20,Buttermilk Fried Chicken,Food,FOD-01,nan,48000,unknown,Digital Wallet,Take Away
999,SUN-7295613,2023-09-04,Creamy Maycha Latte,Drinks,DRK-05,2,35000,unknown,Debit Card,Online Order
1000,SUN-7516116,2023-11-08,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
1001,SUN-1792045,2023-06-03,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Take Away
1002,SUN-6608286,2023-11-24,Cinnamon Roll,Dessert,unknown,1,28000,missing,Debit Card,unknown
1003,SUN-6645025,2023-01-10,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Take Away
1004,SUN-9939462,2023-02-05,Creamy Maycha Latte,Drinks,DRK-05,error,35000,35000,Cash,Take Away
1005,SUN-4435920,2023-03-03,missing,missing,DRK-03,missing,32000,128000,Debit Card,Online Order
1006,SUN-2576351,2023-04-20,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Online Order
1007,SUN-3215198,2023-10-01,unknown,Dessert,DST-05,4,28000,112000,Cash,Take Away
1008,SUN-6790650,2023-04-23,Caramel Machiato,Drinks,DRK-04,1,38000,missing,Digital Wallet,Take Away
1009,SUN-1446539,2023-01-31,missing,Dessert,DST-05,2,28000,56000,Digital Wallet,unknown
1010,SUN-8928587,2023-12-03,Creamy Maycha Latte,missing,DRK-05,2,35000,nan,Cash,Dine In
1011,SUN-2800361,2023-04-25,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Online Order
1012,SUN-8982861,2023-12-06,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Dine In
1013,SUN-6478446,2023-04-04,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,unknown
1014,SUN-4788764,2023-09-12,Creamy Maycha Latte,Drinks,DRK-05,nan,35000,35000,missing,Online Order
1015,SUN-1125198,2023-09-30,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Dine In
1016,SUN-1440458,2023-08-15,Nasi Goreng Kampung,Food,FOD-03,3,38000,nan,error,Take Away
1017,SUN-1989833,2023-05-12,nan,Drinks,DRK-02,1,28000,28000,Digital Wallet,Take Away
1018,SUN-7907379,2023-08-23,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Take Away
1019,SUN-4653970,2023-02-01,Club Sandwich,Food,FOD-05,4,45000,error,Cash,Take Away
1020,SUN-5836612,2023-05-13,New York Cheesecake,Dessert,DST-03,3,42000,126000,missing,Online Order
1021,SUN-3148687,2023-05-16,Choco Lava Cake,unknown,DST-04,1,35000,35000,nan,Online Order
1022,SUN-9999568,2023-11-11,Cafe Latte,Drinks,DRK-03,2,unknown,64000,Digital Wallet,Dine In
1023,SUN-2809197,2023-04-30,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Dine In
1024,SUN-2822342,2023-03-04,Espreso Single,missing,DRK-01,3,22000,unknown,Digital Wallet,Online Order
1025,SUN-8129221,2023-09-19,Grill Chicken Caesar Salad,Food,FOD-04,1,unknown,42000,error,Online Order
1026,SUN-8783747,2023-06-23,Iced Americano,nan,DRK-02,3,unknown,84000,Debit Card,unknown
1027,SUN-1169595,2023-04-27,unknown,Food,FOD-02,1,52000,52000,Digital Wallet,Take Away
1028,SUN-8515711,2023-11-05,Cinnamon Roll,Dessert,DST-05,1,28000,unknown,Cash,Take Away
1029,SUN-7589665,2023-09-11,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,unknown,Take Away
1030,SUN-8372781,2023-04-22,New York Cheesecake,Dessert,DST-03,3,42000,unknown,Digital Wallet,Online Order
1031,SUN-6578048,2023-07-16,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Take Away
1032,SUN-3656952,2023-12-16,Caramel Machiato,Drinks,nan,1,38000,38000,Debit Card,Dine In
1033,SUN-2910208,2023-11-21,Cinnamon Roll,Dessert,DST-05,4,28000,112000,error,missing
1034,SUN-5996881,missing,Fudgy Brownies,Dessert,DST-02,4,error,100000,nan,Dine In
1035,SUN-4644415,2023-09-25,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Online Order
1036,SUN-5817504,2023-08-15,missing,Drinks,DRK-02,unknown,28000,84000,Debit Card,Take Away
1037,SUN-2240942,2023-05-29,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,nan
1038,SUN-9787096,2023-03-08,nan,Food,FOD-02,3,52000,156000,Debit Card,Dine In
1039,SUN-2593743,2023-06-26,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Online Order
1040,SUN-2223115,2023-06-03,Iced Americano,Drinks,DRK-02,3,28000,missing,Debit Card,Online Order
1041,SUN-4541137,2023-06-22,unknown,Food,FOD-01,1,unknown,48000,Debit Card,Online Order
1042,SUN-5745970,2023-03-10,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Take Away
1043,SUN-7655186,2023-11-15,Cinnamon Roll,Dessert,DST-05,nan,28000,112000,Debit Card,missing
1044,SUN-2194940,2023-03-04,Caramel Machiato,Drinks,DRK-04,4,nan,152000,error,unknown
1045,SUN-7472806,2023-02-20,Fudgy Brownies,Dessert,DST-02,2,25000,50000,missing,Take Away
1046,SUN-2652028,2023-05-13,Cafe Latte,Drinks,DRK-03,2,32000,64000,nan,Take Away
1047,SUN-9089823,2023-06-04,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
1048,SUN-6722092,2023-02-13,error,Dessert,DST-05,missing,28000,28000,unknown,Take Away
1049,SUN-5239643,2023-07-15,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,nan
1050,SUN-5967145,2023-03-27,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
1051,SUN-1765824,2023-06-09,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,missing,Online Order
1052,SUN-2376054,2023-02-18,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Cash,unknown
1053,SUN-7430108,2023-08-07,Iced Americano,Drinks,DRK-02,2,28000,56000,Debit Card,Online Order
1054,SUN-5373555,2023-08-31,Beef Carbonara Pasta,Food,FOD-02,nan,52000,unknown,Debit Card,Take Away
1055,SUN-9661257,2023-07-02,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Online Order
1056,SUN-2372238,2023-03-25,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Debit Card,missing
1057,SUN-6619135,2023-05-31,Cinnamon Roll,Dessert,DST-05,nan,28000,112000,Digital Wallet,Online Order
1058,SUN-4636462,2023-11-08,Nasi Goreng Kampung,Food,error,1,38000,38000,Cash,Dine In
1059,SUN-9996285,2023-09-08,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Take Away
1060,SUN-1823070,2023-01-21,Fudgy Brownies,Dessert,DST-02,3,25000,unknown,Digital Wallet,Take Away
1061,SUN-2677593,2023-05-01,Nasi Goreng Kampung,Food,FOD-03,missing,38000,114000,Digital Wallet,Take Away
1062,SUN-7293725,2023-08-14,Classic Tirmaisu,Dessert,DST-01,error,38000,76000,Digital Wallet,Dine In
1063,SUN-4343475,2023-08-10,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,Online Order
1064,SUN-8448102,2023-01-10,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Take Away
1065,SUN-3675296,2023-09-23,Nasi Goreng Kampung,Food,FOD-03,1,38000,nan,Debit Card,Take Away
1066,SUN-2897476,2023-01-25,Club Sandwich,Food,FOD-05,3,45000,nan,Digital Wallet,Dine In
1067,SUN-6874049,2023-02-17,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Online Order
1068,SUN-2259985,2023-09-04,unknown,Dessert,DST-02,4,25000,100000,Debit Card,Online Order
1069,SUN-9828157,2023-04-30,Nasi Goreng Kampung,Food,FOD-03,4,38000,missing,Digital Wallet,Dine In
1070,SUN-3109223,2023-09-05,Cafe Latte,Drinks,DRK-03,2,32000,unknown,Digital Wallet,Take Away
1071,SUN-5752992,2023-12-11,Club Sandwich,Food,FOD-05,1,45000,45000,Debit Card,Online Order
1072,SUN-9933351,2023-04-28,Espreso Single,error,unknown,2,22000,44000,Debit Card,Take Away
1073,SUN-3466455,2023-12-19,New York Cheesecake,Dessert,DST-03,2,42000,error,Cash,Take Away
1074,SUN-7070975,2023-08-02,unknown,Food,nan,3,38000,114000,Cash,Dine In
1075,SUN-3183370,2023-12-29,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Digital Wallet,Online Order
1076,SUN-6398928,2023-10-14,missing,Food,FOD-02,error,52000,156000,Debit Card,Take Away
1077,SUN-2758284,2023-01-16,missing,Drinks,DRK-02,3,unknown,84000,Cash,error
